Count,Status,Service,Message
"≈10K","info","vrc-availability-service","messageReceived, received an Admin Agent event value=[{""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]"", ""agentId"": ""[wildcard]*[/wildcard]"", ""channels"": [{""channelId"": ""Voice"", ""channelProvider"": {""channelProviderId"": ""eb33ae706ef17050e46799c65f9eb4bf"", ""address"": ""7775130733018""}, ""providerAgentId"": ""[wildcard]*[/wildcard]"", ""providerAgentAddress"": ""[wildcard]*[/wildcard]"", ""defaultStation"": {""extension"": ""[wildcard]*[/wildcard]""}}], ""queues"": [], ""matchingAttributes"": [{""category"": ""Department"", ""value"": ""Dummy""}], ""profiles"": [{""agentProfileId"": ""[wildcard]*[/wildcard]"", ""name"": ""default"", ""channels"": [{""channelId"": ""Voice"", ""channelProvider"": {""channelProviderId"": ""eb33ae706ef17050e46799c65f9eb4bf"", ""address"": ""7775130733018""}, ""providerAgentId"": ""[wildcard]*[/wildcard]"", ""providerAgentAddress"": ""[wildcard]*[/wildcard]"", ""multiplicity"": 1, ""integrationMultiplicities"": null, ""excludeNewContactChannels"": null, ""autoAnswer"": true, ""afterContactWork"": false, ""rona"": 30, ""password"": null, ""defaultStation"": {""extension"": ""[wildcard]*[/wildcard]""}, ""channelIntegrations"": null}]}], ""strategy"": ""GREATEST_NEED"", ""tenantId"": ""YOVRUD"", ""accountId"": ""YOVRUD""}]"
"≈10K","info","vrc-availability-service","setActiveTasksOffset. Current LagInfo : , partition : admin-agent-2, endOffset: [wildcard][8-70100][/wildcard], commitOffset: [wildcard][8-70100][/wildcard], lag: 0, partition : admin-agent-0, endOffset: [wildcard][15-76079][/wildcard], commitOffset: [wildcard][15-76079][/wildcard], lag: 0"
"≈10K","warn","vrc-rona-service","Invalid value as ReasonCode {""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]"", ""agentId"": ""[wildcard]*[/wildcard]"", ""channels"": [{""channelId"": ""[wildcard]*[/wildcard]"", ""channelProvider"": {""channelProviderId"": ""[wildcard]*[/wildcard]"", ""address"": ""[wildcard]*[/wildcard]""}, ""providerAgentId"": ""[wildcard]*[/wildcard]@[wildcard]*[/wildcard]"", ""providerAgentAddress"": ""[wildcard]*[/wildcard]@[wildcard]*[/wildcard]"", ""defaultStation"": null}], ""queues"": [{""queueId"": ""[wildcard]*[/wildcard]"", ""proficiency"": [wildcard][4-13][/wildcard]}], ""matchingAttributes"": [{""category"": ""[wildcard]*[/wildcard]"", ""value"": ""[wildcard]*[/wildcard]""}, {""category"": ""[wildcard]*[/wildcard]"", ""value"": ""[wildcard]*[/wildcard]""}], ""profiles"": [{""agentProfileId"": ""[wildcard]*[/wildcard]"", ""name"": ""default"", ""channels"": [{""channelId"": ""[wildcard]*[/wildcard]"", ""channelProvider"": {""channelProviderId"": ""[wildcard]*[/wildcard]"", ""address"": ""[wildcard]*[/wildcard]""}, ""providerAgentId"": ""[wildcard]*[/wildcard]@[wildcard]*[/wildcard]"", ""providerAgentAddress"": ""[wildcard]*[/wildcard]@[wildcard]*[/wildcard]"", ""multiplicity"": [wildcard][1-4][/wildcard], ""autoAnswer"": false, ""afterContactWork"": [wildcard]*[/wildcard], ""rona"": 30, ""password"": null, ""defaultStation"": null}]}], ""strategy"": ""GREATEST_NEED"", ""tenantId"": ""[wildcard]*[/wildcard]"", ""accountId"": ""[wildcard]*[/wildcard]"", ""deletePending"": false} in the ConsumerRecord"
"≈10K","info","vrc-metrics-service","methodName:process - Updated queueEngagementMetricsCache; serviceKey=[wildcard]*[/wildcard].[wildcard]*[/wildcard]|channel.[wildcard]*[/wildcard]; metrics={""accountId"": ""[wildcard]*[/wildcard]"", ""queueId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""[wildcard]*[/wildcard]"", ""attributeKey"": null, ""priority"": [wildcard][1-5][/wildcard], ""waitingEngagementCount"": ""0"", ""processingEngagementCount"": ""0"", ""completedEngagementCount"": ""[wildcard][0-4][/wildcard]"", ""oldestEngagementWaiting"": ""0"", ""rollingASA"": ""[wildcard][1-799][/wildcard]"", ""expectedWaitTime"": ""[wildcard][0-1162][/wildcard]"", ""waitingSpecializedEngagementCount"": ""0"", ""processingSpecializedEngagementCount"": ""[wildcard][0-1][/wildcard]"", ""completedSpecializedEngagementCount"": ""[wildcard][0-13896][/wildcard]"", ""oldestSpecializedEngagementWaiting"": ""0"", ""oldestEngagementWaitingTimestamp"": 0, ""oldestSpecializedEngagementWaitingTimestamp"": 0, ""instanceId"": ""[wildcard]*[/wildcard]"", ""id"": ""[wildcard]*[/wildcard]"", ""timestamp"": [wildcard][1710137141834-1710138443987][/wildcard]}; cacheSize=[wildcard][174-314][/wildcard]"
"≈10K","info","vrc-metrics-service","methodName:createLogoutEvent - sending UpsertAgentAvailabilityMessage: AgentChannelState(id=[wildcard]*[/wildcard], tenantId=YOVRUD, channelToStateMap={chat=LOGGED_OUT, email=LOGGED_OUT}, channelToAuxStateMap={chat=AUX_STATE_READY, email=AUX_STATE_READY})"
"≈10K","info","vrc-metrics-service","methodName:upsertAgentAvailability - Agent [wildcard]*[/wildcard] newAgentState AgentEntry(id=[wildcard]*[/wildcard], tenantId=XLMUYK, attributes=Attributes(attributeList=[channel.chat, channel.email, channel.voice]), activeServiceSet=[], channels=[voice, chat, email], previousChannels=[], channelToStateMap={voice=LOGGED_OUT, chat=LOGGED_OUT, email=LOGGED_OUT}, channelToAuxStateMap={voice=AUX_STATE_READY, chat=AUX_STATE_READY, email=AUX_STATE_READY}, writeCounter=0, readCounter=0, taskId=0) ."
"≈10K","info","outbound-contacts-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-contacts-actors-akka.actor.[wildcard]*[/wildcard]] com.avaya.outbound.contact.actors.[wildcard]*[/wildcard].[wildcard]*[/wildcard] -- cleanContactList -- [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] contact list - [wildcard]*[/wildcard]"
"≈10K","info","outbound-contacts-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-contacts-actors-akka.actor.[wildcard]*[/wildcard]] com.avaya.outbound.contact.actors.actor.[wildcard]*[/wildcard] -- [wildcard]*[/wildcard] -- [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] id: [wildcard]*[/wildcard]"
"≈10K","error","provider-azure","objectVersion: """""
"≈10K","info","vrc-matching-service","findOffsetsForActiveTasks. Current LagInfo :"
"≈10K","info","vrc-matching-service","Sending AgentAvailabilityEvent to match engine AgentAvailabilityFromAvro(agentId=[wildcard]*[/wildcard], tenantId=[wildcard]*[/wildcard], channels=[ChannelFromAvro(channelProviderId=[wildcard]*[/wildcard], channelId=[wildcard]*[/wildcard], derivedAvailable=false, loggedOut=[wildcard]*[/wildcard], activeEngagementCount=0, triggeringEngagementId=null), ChannelFromAvro(channelProviderId=[wildcard]*[/wildcard], channelId=[wildcard]*[/wildcard], derivedAvailable=false, loggedOut=[wildcard]*[/wildcard], activeEngagementCount=0, triggeringEngagementId=null), ChannelFromAvro(channelProviderId=[wildcard]*[/wildcard], channelId=[wildcard]*[/wildcard], derivedAvailable=false, loggedOut=[wildcard]*[/wildcard], activeEngagementCount=0, triggeringEngagementId=null), ChannelFromAvro(channelProviderId=[wildcard]*[/wildcard], channelId=[wildcard]*[/wildcard], derivedAvailable=false, loggedOut=[wildcard]*[/wildcard], activeEngagementCount=0, triggeringEngagementId=null)], offerResolvedType=null, offerResolvedChannel=null)"
"≈10K","info","cbs-adapter","Successfully rest-template is setup"
"≈10K","info","vrc-matching-service","getConsumerLagInfo: Stream Tasks running in this pod for org.apache.kafka.streams.KafkaStreams@[wildcard]*[/wildcard]are active-tasks [0] and standBy-tasks []."
"≈10K","info","media-store","Successfully created root folder for account: KUQAKF, folderId: [wildcard]*[/wildcard], name: [wildcard]*[/wildcard]"
"≈10K","info","ix-dsk-connector","intx [wildcard]*[/wildcard] = [wildcard][-1-256][/wildcard] {product} {default}"
"≈10K","error","ix-virtual-load-tester","[Error in influx_db.publish_stats. Message: Request failed with status code 400, Request failed with status code 400, Status: 400, Body:[object Object], Error: Request failed with status code 400 at createError (/node_modules/axios/lib/core/createError.js:16:15) at settle (/node_modules/axios/lib/core/settle.js:17:12) at IncomingMessage.handleStreamEnd (/node_modules/axios/lib/adapters/http.js:269:11) at /node_modules/dd-trace/packages/dd-trace/src/scope/base.js:54:19 at Scope._activate (/node_modules/dd-trace/packages/dd-trace/src/scope/async_resource.js:57:14) at Scope.activate (/node_modules/dd-trace/packages/dd-trace/src/scope/base.js:12:19) at IncomingMessage.bound (/node_modules/dd-trace/packages/dd-trace/src/scope/base.js:53:20) at IncomingMessage.emit (node:events:529:35) at endReadableNT (node:internal/streams/readable:1400:12) at process.processTicksAndRejections (node:internal/process/task_queues:82:21)]"
"≈10K","info","outbound-contacts-api","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [[wildcard]*[/wildcard]] com.avaya.outbound.contact.api.controller.ContactListController -- _getAllContactLists -- Account Id: GZJLCF - Received request to fetch all contact lists"
"≈10K","error","media-store","Error occured while [wildcard]*[/wildcard] polling kafka messages"
"≈10K","info","outbound-campaigns-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-campaigns-actors-akka.actor.[wildcard]*[/wildcard]] com.avaya.outbound.campaign.actors.actor.[wildcard]*[/wildcard] -- [wildcard]*[/wildcard] -- [wildcard]*[/wildcard] [wildcard]*[/wildcard] for [wildcard]*[/wildcard]: [wildcard]*[/wildcard]"
"≈10K","info","ix-dsk-connector","Processing inbound event - Adf Request key=[[wildcard]*[/wildcard]] value=[id: ""[wildcard]*[/wildcard]"" timestamp { seconds: [wildcard][1710137095-1710138087][/wildcard] nanos: [wildcard][99893961-526094334][/wildcard] } type: [wildcard]*[/wildcard] client_id: ""[wildcard]*[/wildcard]"" token: ""****"" tenant_id: ""[wildcard]*[/wildcard]"" application_version: ""[wildcard]*[/wildcard]"" body { type_url: ""type.googleapis.com[wildcard]/*[/wildcard]"" value: "" [wildcard]*[/wildcard]"" } trace_id: ""00000000000000000000000000000000""] partition=[[wildcard][1-11][/wildcard]] taskId=[[wildcard]*[/wildcard]] offset=[[wildcard][353845-1223021][/wildcard]] Request time=[[wildcard]yyyy-MM-ddTHH:mm:ssXXX[/wildcard]] Time now =[seconds: [wildcard][1710137095-1710138087][/wildcard] nanos: [wildcard][149236219-613564961][/wildcard]]"
"≈10K","info","ix-dsk-connector","sending [[wildcard]*[/wildcard]]:[COMPLETED] to ADF, [id: ""[wildcard]*[/wildcard]"" timestamp { seconds: [wildcard][1710137161-1710138394][/wildcard] nanos: [wildcard][271104379-763268908][/wildcard] } type: [wildcard]*[/wildcard] client_id: ""[wildcard]*[/wildcard]"" state: COMPLETED token: ""****"" tenant_id: ""[wildcard]*[/wildcard]"" application_version: ""[wildcard]*[/wildcard]"" body { type_url: ""type.googleapis.com[wildcard]/*[/wildcard]"" value: "" [wildcard]*[/wildcard]"" } trace_id: ""00000000000000000000000000000000""]"
"≈10K","info","vrc-rona-service","setActiveTasksOffset. Current LagInfo : , partition : [wildcard]*[/wildcard], endOffset: [wildcard][355-587738][/wildcard], commitOffset: [wildcard][355-587738][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][284-794814][/wildcard], commitOffset: [wildcard][284-794814][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][311-647037][/wildcard], commitOffset: [wildcard][311-647037][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][388-787843][/wildcard], commitOffset: [wildcard][388-787843][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][408-745913][/wildcard], commitOffset: [wildcard][408-745913][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][443-753820][/wildcard], commitOffset: [wildcard][443-753820][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][269-630957][/wildcard], commitOffset: [wildcard][269-630957][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][498-800775][/wildcard], commitOffset: [wildcard][498-800775][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][248-630582][/wildcard], commitOffset: [wildcard][248-630582][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][283-780392][/wildcard], commitOffset: [wildcard][283-780392][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][206-643851][/wildcard], commitOffset: [wildcard][206-643851][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][257-600608][/wildcard], commitOffset: [wildcard][257-600608][/wildcard], lag: 0"
"≈10K","info","analytics-passthrough-proc","sendMeasureOutput(): Output has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.queuebychannel.itd' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][51-100][/wildcard], [wildcard][51-100][/wildcard], [wildcard][48-97][/wildcard], [wildcard][52-100][/wildcard], [wildcard][53-102][/wildcard], [wildcard][48-102][/wildcard], [wildcard][49-102][/wildcard], [wildcard][50-100][/wildcard], 45, [wildcard][48-99][/wildcard], [wildcard][48-102][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-102][/wildcard], 45, 52, [wildcard][48-102][/wildcard], [wildcard][48-99][/wildcard], [wildcard][49-98][/wildcard], 45, [wildcard][57-98][/wildcard], [wildcard][49-102][/wildcard], [wildcard][54-100][/wildcard], [wildcard][49-101][/wildcard], 45, [wildcard][48-100][/wildcard], [wildcard][48-99][/wildcard], [wildcard][54-100][/wildcard], [wildcard][50-102][/wildcard], [wildcard][56-102][/wildcard], [wildcard][49-102][/wildcard], [wildcard][51-99][/wildcard], [wildcard][48-101][/wildcard], [wildcard][49-101][/wildcard], [wildcard][49-98][/wildcard], [wildcard][48-97][/wildcard], [wildcard][48-101][/wildcard]]), RecordHeader(key = account_id, value = [87, 84, 67, 78, 67, 71]), RecordHeader(key = agent_channels, value = [91, [wildcard][69-86][/wildcard], [wildcard][109-111][/wildcard], [wildcard][97-105][/wildcard], [wildcard][99-105][/wildcard], [wildcard][101-108][/wildcard], 93]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][49-55][/wildcard], [wildcard][48-53][/wildcard], [wildcard][53-56][/wildcard], [wildcard][49-56][/wildcard], [wildcard][48-57][/wildcard], [wildcard][52-55][/wildcard], [wildcard][48-56][/wildcard], [wildcard][53-57][/wildcard], [wildcard][48-55][/wildcard], [wildcard][51-56][/wildcard], [wildcard][51-56][/wildcard], [wildcard][51-57][/wildcard], [wildcard][50-56][/wildcard], [wildcard][50-57][/wildcard], [wildcard][51-57][/wildcard], [wildcard][49-57][/wildcard], [wildcard][50-55][/wildcard], [wildcard][49-57][/wildcard], [wildcard][49-56][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [[wildcard][49-56][/wildcard], [wildcard][48-57][/wildcard], [wildcard][49-56][/wildcard], [wildcard][51-57][/wildcard], [wildcard][48-57][/wildcard], [wildcard][48-54][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-57][/wildcard], [wildcard][48-57][/wildcard], [wildcard][49-56][/wildcard], [wildcard][48-55][/wildcard], [wildcard][52-57][/wildcard], [wildcard][48-55][/wildcard], [wildcard][48-57][/wildcard], [wildcard][51-53][/wildcard], [wildcard][49-57][/wildcard], [wildcard][50-56][/wildcard], [wildcard][48-57][/wildcard], [wildcard][51-54][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [48]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = channel_id, value = [91, [wildcard][69-86][/wildcard], [wildcard][109-111][/wildcard], [wildcard][97-105][/wildcard], [wildcard][99-105][/wildcard], [wildcard][101-108][/wildcard], 93]), RecordHeader(key = queue_id, value = [[wildcard][52-101][/wildcard], [wildcard][48-99][/wildcard], [wildcard][97-102][/wildcard], [wildcard][50-97][/wildcard], [wildcard][53-100][/wildcard], [wildcard][48-97][/wildcard], [wildcard][50-98][/wildcard], [wildcard][48-102][/wildcard], 45, [wildcard][52-102][/wildcard], [wildcard][51-98][/wildcard], [wildcard][53-101][/wildcard], [wildcard][52-98][/wildcard], 45, 52, [wildcard][50-102][/wildcard], [wildcard][51-102][/wildcard], [wildcard][49-102][/wildcard], 45, [wildcard][56-97][/wildcard], [wildcard][52-100][/wildcard], [wildcard][49-99][/wildcard], [wildcard][48-102][/wildcard], 45, [wildcard][54-100][/wildcard], [wildcard][52-101][/wildcard], [wildcard][55-102][/wildcard], [wildcard][53-56][/wildcard], [wildcard][48-101][/wildcard], [wildcard][49-98][/wildcard], [wildcard][48-99][/wildcard], [wildcard][52-100][/wildcard], [wildcard][48-98][/wildcard], [wildcard][48-56][/wildcard], [wildcard][50-102][/wildcard], [wildcard][49-97][/wildcard]])], isReadOnly = false)]"
"≈10K","info","analytics-passthrough-proc","sendMeasureOutput(): Output has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.agentbychannel.[wildcard]*[/wildcard]' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][48-56][/wildcard], [wildcard][49-99][/wildcard], [wildcard][50-99][/wildcard], [wildcard][51-101][/wildcard], [wildcard][51-102][/wildcard], [wildcard][51-99][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-99][/wildcard], 45, [wildcard][49-98][/wildcard], [wildcard][49-102][/wildcard], [wildcard][51-98][/wildcard], [wildcard][56-100][/wildcard], 45, 52, [wildcard][49-98][/wildcard], [wildcard][50-57][/wildcard], [wildcard][49-53][/wildcard], 45, [wildcard][56-98][/wildcard], [wildcard][48-54][/wildcard], [wildcard][51-102][/wildcard], [wildcard][50-55][/wildcard], 45, [wildcard][51-99][/wildcard], [wildcard][51-102][/wildcard], [wildcard][53-101][/wildcard], [wildcard][52-99][/wildcard], [wildcard][48-51][/wildcard], [wildcard][49-98][/wildcard], [wildcard][54-100][/wildcard], [wildcard][54-100][/wildcard], [wildcard][51-101][/wildcard], [wildcard][56-101][/wildcard], [wildcard][48-99][/wildcard], [wildcard][51-100][/wildcard]]), RecordHeader(key = account_id, value = [[wildcard][85-87][/wildcard], [wildcard][69-84][/wildcard], [wildcard][67-81][/wildcard], [wildcard][69-78][/wildcard], [wildcard][65-67][/wildcard], [wildcard][71-83][/wildcard]]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][50-56][/wildcard], [wildcard][48-56][/wildcard], [wildcard][48-55][/wildcard], [wildcard][49-57][/wildcard], [wildcard][50-57][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-56][/wildcard], [wildcard][49-56][/wildcard], [wildcard][50-56][/wildcard], [wildcard][48-56][/wildcard], [wildcard][48-56][/wildcard], [wildcard][52-56][/wildcard], [wildcard][53-57][/wildcard], [wildcard][50-54][/wildcard], [wildcard][48-54][/wildcard], [wildcard][48-57][/wildcard], [wildcard][52-55][/wildcard], [wildcard][49-55][/wildcard], [wildcard][48-56][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [[wildcard][49-55][/wildcard], [wildcard][48-57][/wildcard], [wildcard][50-54][/wildcard], [wildcard][49-57][/wildcard], [wildcard][49-54][/wildcard], [wildcard][49-56][/wildcard], [wildcard][48-52][/wildcard], [wildcard][49-57][/wildcard], [wildcard][48-52][/wildcard], [wildcard][53-57][/wildcard], [wildcard][48-54][/wildcard], [wildcard][48-57][/wildcard], [wildcard][54-57][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-55][/wildcard], [wildcard][53-56][/wildcard], [wildcard][48-55][/wildcard], [wildcard][52-56][/wildcard], [wildcard][50-56][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [[wildcard][48-49][/wildcard]]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = agent_id, value = [[wildcard][51-101][/wildcard], [wildcard][50-100][/wildcard], [wildcard][51-98][/wildcard], [wildcard][48-97][/wildcard], [wildcard][48-57][/wildcard], [wildcard][53-99][/wildcard], [wildcard][50-97][/wildcard], [wildcard][49-98][/wildcard], 45, [wildcard][51-98][/wildcard], [wildcard][48-102][/wildcard], [wildcard][49-57][/wildcard], [wildcard][55-102][/wildcard], 45, 52, [wildcard][50-102][/wildcard], [wildcard][54-100][/wildcard], [wildcard][49-100][/wildcard], 45, [wildcard][56-98][/wildcard], [wildcard][54-99][/wildcard], [wildcard][48-99][/wildcard], [wildcard][48-55][/wildcard], 45, [wildcard][53-99][/wildcard], [wildcard][48-98][/wildcard], [wildcard][56-99][/wildcard], [wildcard][54-101][/wildcard], [wildcard][51-101][/wildcard], [wildcard][53-102][/wildcard], [wildcard][50-99][/wildcard], [wildcard][49-98][/wildcard], [wildcard][49-102][/wildcard], [wildcard][50-101][/wildcard], [wildcard][49-100][/wildcard], [wildcard][53-101][/wildcard]]), RecordHeader(key = channel_id, value = [67, 104, 97, 116])], isReadOnly = false)]"
"≈10K","info","vrc-matching-engagement","findOffsetsForActiveTasks. Current LagInfo : , partition : [wildcard]*[/wildcard], endOffset: [wildcard][250-13676][/wildcard], commitOffset: [wildcard][250-13676][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][740-26532][/wildcard], commitOffset: [wildcard][740-26532][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][217-13467][/wildcard], commitOffset: [wildcard][217-13467][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][222-26682][/wildcard], commitOffset: [wildcard][222-26682][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][652-13221][/wildcard], commitOffset: [wildcard][652-13221][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][205-26324][/wildcard], commitOffset: [wildcard][205-26324][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][623-13467][/wildcard], commitOffset: [wildcard][623-13467][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][272-26051][/wildcard], commitOffset: [wildcard][272-26051][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][778-13148][/wildcard], commitOffset: [wildcard][778-13148][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][225-26881][/wildcard], commitOffset: [wildcard][225-26881][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][586-13690][/wildcard], commitOffset: [wildcard][586-13690][/wildcard], lag: 0, partition : [wildcard]*[/wildcard], endOffset: [wildcard][641-25845][/wildcard], commitOffset: [wildcard][641-25845][/wildcard], lag: 0"
"≈10K","info","ix-dsk-request-service","Request Forwarding for requestId=[wildcard]*[/wildcard], userHandle=[wildcard]*[/wildcard] requestType=[wildcard]*[/wildcard]"
"≈10K","info","ix-dsk-request-service","Dont subscribe to account with no providers :"
"≈10K","info","vrc-availability-service","processInputEvent, State [[wildcard]*[/wildcard]], FSM INPUT [[wildcard]*[/wildcard][agentId=[wildcard]*[/wildcard], tenantId=[wildcard]*[/wildcard]]]"
"≈10K","info","analytics-passthrough-proc","sendMeasureOutput(): MeasureOutput [MeasureOutputITD(measure={[wildcard]*[/wildcard]=[wildcard]*[/wildcard]}, dimension=[wildcard]*[/wildcard], accountId=[wildcard]*[/wildcard], epochTime=[wildcard][1710136800000-1710137700000][/wildcard], uniqueEventId=[wildcard]*[/wildcard])] has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.[wildcard]*[/wildcard].itd' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][50-102][/wildcard], [wildcard][97-102][/wildcard], [wildcard][48-99][/wildcard], [wildcard][50-98][/wildcard], [wildcard][50-99][/wildcard], [wildcard][48-99][/wildcard], [wildcard][51-98][/wildcard], [wildcard][50-56][/wildcard], 45, [wildcard][52-100][/wildcard], [wildcard][55-98][/wildcard], [wildcard]*[/wildcard][wildcard][51-67][/wildcard], [wildcard][50-104][/wildcard], [wildcard][49-97][/wildcard], [wildcard][97-116][/wildcard]])], isReadOnly = false)]"
"≈10K","error","analytics-dbmgr","nc: bad address '[wildcard]*[/wildcard].postgres.database.azure.com'"
"≈10K","info","vrc-metrics-service","methodName:updateAgent - oldAgentState:null newAgentState:AgentEntry(id=[wildcard]*[/wildcard], tenantId=[wildcard]*[/wildcard], attributes=Attributes(attributeList=[channel.chat, channel.email, channel.messaging, channel.voice, department.[wildcard]*[/wildcard], language.english, queue.[wildcard]*[/wildcard], queue.[wildcard]*[/wildcard][wildcard]*[/wildcard]]), activeServiceSet=[], channels=[voice, chat, email, messaging], previousChannels=[], channelToStateMap={voice=LOGGED_OUT, chat=LOGGED_OUT, email=LOGGED_OUT, messaging=LOGGED_OUT}, channelToAuxStateMap={voice=AUX_STATE_READY, chat=AUX_STATE_READY, email=AUX_STATE_READY, messaging=AUX_STATE_READY}, writeCounter=0, readCounter=0, taskId=0)"
